count,group,quote,word
1.0,baseline,quote_2018_67762,know
3.0,baseline,quote_2018_67762,","
2.0,baseline,quote_2018_67762,including
1.0,baseline,quote_2018_67762,evangelical
1.0,baseline,quote_2018_67762,historians
1.0,baseline,quote_2018_67762,teach
1.0,baseline,quote_2018_67762,conservative
1.0,baseline,quote_2018_67762,christian
1.0,baseline,quote_2018_67762,colleges
1.0,baseline,quote_2018_67762,country
1.0,baseline,quote_2018_67762,bob
1.0,baseline,quote_2018_67762,jones
2.0,baseline,quote_2018_67762,university
1.0,baseline,quote_2018_67762,liberty
1.0,baseline,quote_2018_70302,think
1.0,baseline,quote_2018_70302,good
1.0,baseline,quote_2018_70302,space
1.0,baseline,quote_2018_70302,moment
1.0,baseline,quote_2018_70302,.
1.0,baseline,quote_2018_70510,started
1.0,baseline,quote_2018_70510,khazanah
2.0,baseline,quote_2018_70510,","
1.0,baseline,quote_2018_70510,want
1.0,baseline,quote_2018_70510,right
1.0,baseline,quote_2018_70510,direction
1.0,baseline,quote_2018_70672,got
1.0,baseline,quote_2018_70672,yellow
1.0,baseline,quote_2018_70672,card
2.0,baseline,quote_2018_70672,hendo
1.0,baseline,quote_2018_70672,plays
1.0,baseline,quote_2018_70672,games
5.0,baseline,quote_2018_70672,.
1.0,baseline,quote_2018_70672,tried
1.0,baseline,quote_2018_70672,deal
1.0,baseline,quote_2018_70672,little
1.0,baseline,quote_2018_70672,bit
1.0,baseline,quote_2018_70672,outstanding
1.0,baseline,quote_2018_70672,shape
1.0,baseline,quote_2018_70672,days
1.0,baseline,quote_2018_70672,break
1.0,baseline,quote_2018_70672,","
1.0,baseline,quote_2018_70672,train
1.0,baseline,quote_2018_70672,constantly
1.0,baseline,quote_2018_70672,different
1.0,baseline,quote_2018_70672,things
1.0,baseline,quote_2018_70672,good
1.0,baseline,quote_2018_70672,usually
1.0,baseline,quote_2018_70672,play
1.0,baseline,quote_2018_71238,ways
2.0,baseline,quote_2018_71238,","
1.0,baseline,quote_2018_71238,acted
1.0,baseline,quote_2018_71238,embrace
1.0,baseline,quote_2018_71238,israel
1.0,baseline,quote_2018_71253,respect
2.0,baseline,quote_2018_71253,","
1.0,baseline,quote_2018_71253,bengaluru
1.0,baseline,quote_2018_71253,fc
1.0,baseline,quote_2018_71253,head
1.0,baseline,quote_2018_71253,start
1.0,baseline,quote_2018_71253,started
1.0,baseline,quote_2018_71253,afc
1.0,baseline,quote_2018_71253,cup
1.0,baseline,quote_2018_71253,campaign
1.0,baseline,quote_2018_71253,ahead
1.0,baseline,quote_2018_71253,isl
1.0,baseline,quote_2018_71253,teams
1.0,baseline,quote_2018_71253,.
1.0,baseline,quote_2018_71253,think
1.0,baseline,quote_2018_71253,caught
1.0,baseline,quote_2018_72286,evolution
1.0,baseline,quote_2018_72286,captain
1.0,baseline,quote_2018_72286,think
1.0,baseline,quote_2018_72286,comfortable
1.0,baseline,quote_2018_72286,role
1.0,baseline,quote_2018_72286,","
1.0,baseline,quote_2018_72716,little
1.0,baseline,quote_2018_72716,laveau
1.0,baseline,quote_2018_72716,:
1.0,baseline,quote_2018_72716,magical
1.0,baseline,quote_2018_72716,bedtime
1.0,baseline,quote_2018_72716,story
1.0,baseline,quote_2018_73141,navigating
1.0,baseline,quote_2018_73141,system
1.0,baseline,quote_2018_73141,nightmare
2.0,baseline,quote_2018_73141,.
1.0,baseline,quote_2018_73141,honestly
1.0,baseline,quote_2018_73141,way
1.0,baseline,quote_2018_73141,describe
1.0,baseline,quote_2018_73569,technologically
1.0,baseline,quote_2018_73569,advanced
1.0,baseline,quote_2018_73569,country
1.0,baseline,quote_2018_73569,access
1.0,baseline,quote_2018_73569,tools
1.0,baseline,quote_2018_73569,;
1.0,baseline,quote_2018_73569,syrian
1.0,baseline,quote_2018_73569,desert
1.0,baseline,quote_2018_73569,","
1.0,baseline,quote_2018_74673,temporary
1.0,baseline,quote_2018_74673,appointment
1.0,baseline,quote_2018_74673,complied
1.0,baseline,quote_2018_74673,law
1.0,baseline,quote_2018_75988,lot
1.0,baseline,quote_2018_75988,factors
1.0,baseline,quote_2018_75988,--
1.0,baseline,quote_2018_75988,work
1.0,baseline,quote_2018_75988,ethic
2.0,baseline,quote_2018_75988,","
1.0,baseline,quote_2018_75988,pick
1.0,baseline,quote_2018_75988,playbook
1.0,baseline,quote_2018_76394,betray
1.0,baseline,quote_2018_76394,profound
1.0,baseline,quote_2018_76394,racism
1.0,baseline,quote_2018_76394,ignorance
1.0,baseline,quote_2018_76394,challenges
1.0,baseline,quote_2018_76394,countries
1.0,baseline,quote_2018_76394,face
1.0,baseline,quote_2018_76394,","
2.0,baseline,quote_2018_76394,decades
1.0,baseline,quote_2018_76394,misguided
1.0,baseline,quote_2018_76394,policies
1.0,baseline,quote_2018_76394,imposed
1.0,baseline,quote_2018_76394,united
1.0,baseline,quote_2018_76394,states
1.0,baseline,quote_2018_76394,.
3.0,baseline,quote_2018_76763,","
1.0,baseline,quote_2018_76763,currently
1.0,baseline,quote_2018_76763,stands
1.0,baseline,quote_2018_76763,poster
1.0,baseline,quote_2018_76763,child
1.0,baseline,quote_2018_76763,nation
1.0,baseline,quote_2018_76763,rebranding
1.0,baseline,quote_2018_76763,international
1.0,baseline,quote_2018_76763,image
1.0,baseline,quote_2018_76763,hosting
1.0,baseline,quote_2018_76763,major
1.0,baseline,quote_2018_76763,event
2.0,baseline,quote_2018_78451,","
2.0,baseline,quote_2018_78451,know
1.0,baseline,quote_2018_78451,revolution
3.0,baseline,quote_2018_78451,.
1.0,baseline,quote_2018_78451,time
1.0,baseline,quote_2018_78451,use
2.0,baseline,quote_2018_78451,vote
2.0,baseline,quote_2018_78451,government
2.0,baseline,quote_2018_78451,protect
2.0,baseline,quote_2018_78451,citizens
1.0,baseline,quote_2018_78451,advice
1.0,baseline,quote_2018_78451,circumspect
1.0,baseline,quote_2018_78451,voters
1.0,baseline,quote_2018_78451,card
1.0,baseline,quote_2018_78451,ready
1.0,baseline,quote_2018_78635,agreed
1.0,baseline,quote_2018_78635,99.9
1.0,baseline,quote_2018_78635,percent
1.0,baseline,quote_2018_78635,.
1.0,baseline,quote_2018_78635,disagree
1.0,baseline,quote_2018_78635,wall
2.0,baseline,quote_2018_78635,","
1.0,baseline,quote_2018_78635,want
1.0,baseline,quote_2018_78635,shut
1.0,baseline,quote_2018_78635,government
1.0,baseline,quote_2018_81767,point
1.0,baseline,quote_2018_81767,view
2.0,baseline,quote_2018_81767,","
1.0,baseline,quote_2018_81767,want
1.0,baseline,quote_2018_81767,open
1.0,baseline,quote_2018_81767,possible
1.0,baseline,quote_2018_81767,people
1.0,baseline,quote_2018_81767,relation
1.0,baseline,quote_2018_81767,information
1.0,baseline,quote_2018_81767,receive
1.0,baseline,quote_2018_81767,nature
1.0,baseline,quote_2018_81767,approaches
1.0,baseline,quote_2018_81767,taken
1.0,baseline,quote_2018_82167,remembers
1.0,baseline,quote_2018_82167,car
1.0,baseline,quote_2018_82167,","
1.0,baseline,quote_2018_82497,activities
1.0,baseline,quote_2018_82497,child
1.0,baseline,quote_2018_82532,hree
1.0,baseline,quote_2018_82532,days
1.0,baseline,quote_2018_82532,ago
2.0,baseline,quote_2018_82532,","
1.0,baseline,quote_2018_82532,central
1.0,baseline,quote_2018_82532,govt
1.0,baseline,quote_2018_82532,took
2.0,baseline,quote_2018_82532,decision
1.0,baseline,quote_2018_82532,needed
1.0,baseline,quote_2018_82532,decades
4.0,baseline,quote_2018_82532,.
1.0,baseline,quote_2018_82532,triple
1.0,baseline,quote_2018_82532,talaq
1.0,baseline,quote_2018_82532,ready
1.0,baseline,quote_2018_82532,talk
1.0,baseline,quote_2018_82532,fear
1.0,baseline,quote_2018_82532,losing
1.0,baseline,quote_2018_82532,votes
1.0,baseline,quote_2018_82532,declared
1.0,baseline,quote_2018_82532,illegal
1.0,baseline,quote_2018_82933,want
1.0,baseline,quote_2018_82933,comment
1.0,baseline,quote_2018_82933,stay
1.0,baseline,quote_2018_82933,","
1.0,baseline,quote_2018_82933,time
1.0,baseline,quote_2018_82933,tell
1.0,baseline,quote_2018_82933,.
1.0,baseline,quote_2018_83514,think
1.0,baseline,quote_2018_83514,saw
2.0,baseline,quote_2018_83514,malaysia
1.0,baseline,quote_2018_83514,created
1.0,baseline,quote_2018_83514,goal
1.0,baseline,quote_2018_83514,scoring
1.0,baseline,quote_2018_83514,occasions
1.0,baseline,quote_2018_83514,","
3.0,baseline,quote_2018_83514,game
6.0,baseline,quote_2018_83514,.
1.0,baseline,quote_2018_83514,calm
3.0,baseline,quote_2018_83514,didnâ
4.0,baseline,quote_2018_83514,
4.0,baseline,quote_2018_83514,
4.0,baseline,quote_2018_83514,t
1.0,baseline,quote_2018_83514,opportunity
2.0,baseline,quote_2018_83514,convert
2.0,baseline,quote_2018_83514,chances
2.0,baseline,quote_2018_83514,goals
1.0,baseline,quote_2018_83514,want
1.0,baseline,quote_2018_83514,congratulations
1.0,baseline,quote_2018_83514,team
1.0,baseline,quote_2018_83514,wish
1.0,baseline,quote_2018_83514,best
1.0,baseline,quote_2018_83514,luck
1.0,baseline,quote_2018_83514,exactly
1.0,baseline,quote_2018_83514,moments
1.0,baseline,quote_2018_83514,nervous
1.0,baseline,quote_2018_83514,passing
1.0,baseline,quote_2018_83514,wasnâ
2.0,baseline,quote_2018_83514,good
1.0,baseline,quote_2018_83514,use
1.0,baseline,quote_2018_83514,time
1.0,baseline,quote_2018_83690,think
1.0,baseline,quote_2018_83690,day
1.0,baseline,quote_2018_83690,talk
2.0,baseline,quote_2018_83690,cooperation
2.0,baseline,quote_2018_83690,","
1.0,baseline,quote_2018_83690,regionally
1.0,baseline,quote_2018_84300,wanted
1.0,baseline,quote_2018_84300,sell
1.0,baseline,quote_2018_84300,important
1.0,baseline,quote_2018_84300,piece
1.0,baseline,quote_2018_84300,","
1.0,baseline,quote_2018_84300,send
1.0,baseline,quote_2018_84300,christie
1.0,baseline,quote_2018_84300,sotheby
1.0,baseline,quote_2018_84300,new
1.0,baseline,quote_2018_84300,york
1.0,baseline,quote_2018_84300,.
1.0,baseline,quote_2018_85334,collective
1.0,baseline,quote_2018_85334,effort
3.0,baseline,quote_2018_85334,","
1.0,baseline,quote_2018_85334,victory
1.0,baseline,quote_2018_85334,savoured
1.0,baseline,quote_2018_85334,entire
1.0,baseline,quote_2018_85334,community
1.0,baseline,quote_2018_85334,;
2.0,baseline,quote_2018_85334,--
1.0,baseline,quote_2018_85334,heritage
1.0,baseline,quote_2018_85334,experts
1.0,baseline,quote_2018_85334,government
1.0,baseline,quote_2018_85334,fund
1.0,baseline,quote_2018_85334,raisers
1.0,baseline,quote_2018_85334,wishers
1.0,baseline,quote_2018_85334,credit
1.0,baseline,quote_2018_85334,wins
1.0,baseline,quote_2018_85458,addressed
1.0,baseline,quote_2018_85458,","
1.0,baseline,quote_2018_85458,-
1.0,baseline,quote_2018_85458,speed
1.0,baseline,quote_2018_85458,ahead
1.0,baseline,quote_2018_85458,getting
1.0,baseline,quote_2018_85458,ready
1.0,baseline,quote_2018_85458,new
1.0,baseline,quote_2018_85458,england
1.0,baseline,quote_2018_85458,staff
1.0,baseline,quote_2018_85458,.
1.0,baseline,quote_2018_87218,peter
1.0,baseline,quote_2018_87218,kept
1.0,baseline,quote_2018_87218,knocking
1.0,baseline,quote_2018_87218,.
1.0,baseline,quote_2018_88689,hall
1.0,baseline,quote_2018_88689,committee
1.0,baseline,quote_2018_88689,working
1.0,baseline,quote_2018_88689,hard
1.0,baseline,quote_2018_88689,restore
1.0,baseline,quote_2018_88689,building
1.0,baseline,quote_2018_88689,glory
1.0,baseline,quote_2018_88689,ahead
1.0,baseline,quote_2018_88689,centenary
1.0,baseline,quote_2018_88689,year
1.0,baseline,quote_2018_88689,","
1.0,baseline,quote_2018_88973,phoenix
1.0,baseline,quote_2018_88973,group
1.0,baseline,quote_2018_88973,capabilities
1.0,baseline,quote_2018_88973,provide
1.0,baseline,quote_2018_88973,partners
1.0,baseline,quote_2018_88973,immediate
2.0,baseline,quote_2018_88973,access
1.0,baseline,quote_2018_88973,payment
1.0,baseline,quote_2018_88973,processing
1.0,baseline,quote_2018_88973,keys
1.0,baseline,quote_2018_88973,necessary
1.0,baseline,quote_2018_88973,electronic
1.0,baseline,quote_2018_88973,payments
1.0,baseline,quote_2018_88973,...
2.0,baseline,quote_2018_88973,;
1.0,baseline,quote_2018_88973,ability
1.0,baseline,quote_2018_88973,maintain
1.0,baseline,quote_2018_88973,upgrade
1.0,baseline,quote_2018_88973,devices
1.0,baseline,quote_2018_88973,-
1.0,baseline,quote_2018_88973,level
1.0,baseline,quote_2018_88973,pos
1.0,baseline,quote_2018_88973,technology
1.0,baseline,quote_2018_88973,","
1.0,baseline,quote_2018_90886,installing
1.0,baseline,quote_2018_90886,wireless
1.0,baseline,quote_2018_90886,locks
1.0,baseline,quote_2018_90886,allegion
1.0,baseline,quote_2018_90886,assa
1.0,baseline,quote_2018_90886,abloy
1.0,baseline,quote_2018_90886,thousands
1.0,baseline,quote_2018_90886,--
1.0,baseline,quote_2018_90886,door
1.0,baseline,quote_2018_90886,getting
1.0,baseline,quote_2018_90886,card
1.0,baseline,quote_2018_90886,access
2.0,baseline,quote_2018_90886,","
1.0,baseline,quote_2018_90886,price
1.0,baseline,quote_2018_90886,reached
1.0,baseline,quote_2018_90886,point
1.0,baseline,quote_2018_90886,affordable
1.0,baseline,quote_2018_90986,believe
1.0,baseline,quote_2018_90986,performance
3.0,baseline,quote_2018_90986,impact
1.0,baseline,quote_2018_90986,updates
1.0,baseline,quote_2018_90986,highly
1.0,baseline,quote_2018_90986,workload
1.0,baseline,quote_2018_90986,-
1.0,baseline,quote_2018_90986,dependent
1.0,baseline,quote_2018_90986,.
1.0,baseline,quote_2018_90986,result
3.0,baseline,quote_2018_90986,","
1.0,baseline,quote_2018_90986,expect
2.0,baseline,quote_2018_90986,workloads
1.0,baseline,quote_2018_90986,larger
1.0,baseline,quote_2018_90986,continue
1.0,baseline,quote_2018_90986,working
1.0,baseline,quote_2018_90986,industry
1.0,baseline,quote_2018_90986,minimize
1.0,baseline,quote_2018_90986,time
1.0,after,quote_2018_91718,living
1.0,after,quote_2018_91718,williamsburg
1.0,after,quote_2018_91718,time
2.0,after,quote_2018_91718,","
1.0,after,quote_2018_91718,mother
1.0,after,quote_2018_91718,said
1.0,after,quote_2018_91718,added
1.0,after,quote_2018_91718,pool
1.0,after,quote_2018_91718,tennis
1.0,after,quote_2018_91718,court
1.0,baseline,quote_2018_91934,making
1.0,baseline,quote_2018_91934,stuff
3.0,baseline,quote_2018_91934,","
1.0,baseline,quote_2018_91934,providing
1.0,baseline,quote_2018_91934,services
1.0,baseline,quote_2018_91934,american
1.0,baseline,quote_2018_91934,worker
1.0,baseline,quote_2018_91934,participating
1.0,baseline,quote_2018_93472,hobby
1.0,baseline,quote_2018_93472,lobby
6.0,baseline,quote_2018_93472,","
1.0,baseline,quote_2018_93472,evangelical
1.0,baseline,quote_2018_93472,company
1.0,baseline,quote_2018_93472,came
1.0,baseline,quote_2018_93472,said
1.0,baseline,quote_2018_93472,`
1.0,baseline,quote_2018_93472,alright
1.0,baseline,quote_2018_93472,end
1.0,baseline,quote_2018_93472,fertilized
1.0,baseline,quote_2018_93472,egg
1.0,baseline,quote_2018_93472,'
1.0,baseline,quote_2018_93472,going
1.0,baseline,quote_2018_93472,forward
1.0,baseline,quote_2018_93919,beazley
1.0,baseline,quote_2018_93919,strong
1.0,baseline,quote_2018_93919,start
1.0,baseline,quote_2018_93919,2018
1.0,baseline,quote_2018_93919,premium
1.0,baseline,quote_2018_93919,growth
1.0,baseline,quote_2018_93919,10
1.0,baseline,quote_2018_93919,%
1.0,baseline,quote_2018_93919,average
1.0,baseline,quote_2018_93919,portfolio
1.0,baseline,quote_2018_93919,","
1.0,baseline,quote_2018_94227,understand
1.0,baseline,quote_2018_94227,concerned
1.0,baseline,quote_2018_94227,--
1.0,baseline,quote_2018_94227,campaign
1.0,baseline,quote_2018_94227,candidates
1.0,baseline,quote_2018_94227,saying
1.0,baseline,quote_2018_94227,outcome
1.0,baseline,quote_2018_94227,going
1.0,baseline,quote_2018_94227,rigged
3.0,baseline,quote_2018_94227,","
1.0,baseline,quote_2018_94227,perceived
1.0,baseline,quote_2018_94227,taking
1.0,baseline,quote_2018_94227,sides
1.0,baseline,quote_2018_94227,election
2.0,baseline,quote_2018_94227,.
1.0,baseline,quote_2018_94227,told
1.0,baseline,quote_2018_94227,american
1.0,baseline,quote_2018_94227,people
1.0,baseline,quote_2018_94227,took
1.0,baseline,quote_2018_94227,number
1.0,baseline,quote_2018_94227,steps
1.0,baseline,quote_2018_94227,believed
1.0,baseline,quote_2018_94227,appropriate
1.0,baseline,quote_2018_94227,time
1.0,baseline,quote_2018_95522,(
1.0,baseline,quote_2018_95522,)
1.0,baseline,quote_2018_95522,young
1.0,baseline,quote_2018_95522,man
1.0,baseline,quote_2018_95522,life
1.0,baseline,quote_2018_95522,spiraled
1.0,baseline,quote_2018_95522,control
1.0,baseline,quote_2018_95522,ice
1.0,baseline,quote_2018_95522,addiction
1.0,baseline,quote_2018_95522,.
1.0,baseline,quote_2018_95522,parole
1.0,baseline,quote_2018_95522,complied
1.0,baseline,quote_2018_95522,successfully
1.0,baseline,quote_2018_95522,","
1.0,baseline,quote_2018_95753,got
2.0,baseline,quote_2018_95753,lot
2.0,baseline,quote_2018_95753,stuff
1.0,baseline,quote_2018_95753,house
3.0,baseline,quote_2018_95753,","
1.0,baseline,quote_2018_95753,gone
1.0,baseline,quote_2018_95753,methodically
1.0,baseline,quote_2018_95753,meticulously
1.0,baseline,quote_2018_95990,horrified
1.0,baseline,quote_2018_95990,hear
1.0,baseline,quote_2018_95990,story
1.0,baseline,quote_2018_95990,","
1.0,baseline,quote_2018_96292,know
1.0,baseline,quote_2018_96292,expect
1.0,baseline,quote_2018_96292,","
1.0,baseline,quote_2018_98959,pretty
1.0,baseline,quote_2018_98959,close
1.0,baseline,quote_2018_98959,season
1.0,baseline,quote_2018_98959,","
1.0,baseline,quote_2018_99977,count
1.0,baseline,quote_2018_99977,senior
1.0,baseline,quote_2018_99977,player
4.0,baseline,quote_2018_99977,.
1.0,baseline,quote_2018_99977,won
1.0,baseline,quote_2018_99977,gold
1.0,baseline,quote_2018_99977,2010
1.0,baseline,quote_2018_99977,2006
1.0,baseline,quote_2018_99977,silvers
1.0,baseline,quote_2018_99977,olympics
1.0,baseline,quote_2018_99977,knows
1.0,baseline,quote_2018_99977,level
1.0,baseline,quote_2018_99977,fight
1.0,baseline,quote_2018_99977,better
1.0,baseline,quote_2018_99977,position
1.0,baseline,quote_2018_99977,tough
1.0,baseline,quote_2018_99977,beat
1.0,baseline,quote_2018_99977,","
1.0,baseline,quote_2019_40,...
1.0,baseline,quote_2019_40,known
1.0,baseline,quote_2019_40,playing
1.0,baseline,quote_2019_40,toys
1.0,baseline,quote_2019_40,sidelines
2.0,baseline,quote_2019_40,.
1.0,baseline,quote_2019_40,come
1.0,baseline,quote_2019_40,program
1.0,baseline,quote_2019_40,consistent
1.0,baseline,quote_2019_40,hard
1.0,baseline,quote_2019_40,worker
1.0,baseline,quote_2019_40,extremely
1.0,baseline,quote_2019_40,coachable
1.0,baseline,quote_2019_40,kid
1.0,baseline,quote_2019_1077,obvious
1.0,baseline,quote_2019_1077,presidential
1.0,baseline,quote_2019_1077,order
1.0,baseline,quote_2019_1077,address
1.0,baseline,quote_2019_1077,cultural
1.0,baseline,quote_2019_1077,dimensions
1.0,baseline,quote_2019_1077,campus
1.0,baseline,quote_2019_1077,free
1.0,baseline,quote_2019_1077,speech
1.0,baseline,quote_2019_1077,issue
3.0,baseline,quote_2019_1077,.
5.0,baseline,quote_2019_1077,","
1.0,baseline,quote_2019_1077,worsen
1.0,baseline,quote_2019_1077,different
1.0,baseline,quote_2019_1077,problem
1.0,baseline,quote_2019_1077,:
1.0,baseline,quote_2019_1077,executive
1.0,baseline,quote_2019_1077,overreach
1.0,baseline,quote_2019_1077,congress
1.0,baseline,quote_2019_1077,tasked
1.0,baseline,quote_2019_1077,funding
1.0,baseline,quote_2019_1077,higher
1.0,baseline,quote_2019_1077,education
1.0,baseline,quote_2019_1077,president
1.0,baseline,quote_2019_1192,school
1.0,baseline,quote_2019_1192,system
1.0,baseline,quote_2019_1192,celebrates
1.0,baseline,quote_2019_1192,diversity
2.0,baseline,quote_2019_1192,","
1.0,baseline,quote_2019_1192,stunned
1.0,baseline,quote_2019_1192,recent
1.0,baseline,quote_2019_1192,development
1.0,baseline,quote_2019_1245,exciting
1.0,baseline,quote_2019_1245,racing
1.0,baseline,quote_2019_1245,watch
1.0,baseline,quote_2019_1245,","
